LSOA,IMD SCORE,RANK OF IMD SCORE (where 1 is most deprived),Percentile,Decile,IMD_Decile2010
E01006461,53.78,1576,4.851917985,0.485191799,1
E01008911,53.77,1577,4.854996614,0.485499661,1
E01020762,53.76,1578,4.858075242,0.485807524,1
E01021005,53.76,1579,4.86115387,0.486115387,1
E01010721,53.76,1580,4.864232498,0.48642325,1
E01005529,53.75,1581,4.867311126,0.486731113,1
E01027412,53.74,1582,4.870389754,0.487038975,1
E01000604,53.74,1583,4.873468382,0.487346838,1
E01009381,53.73,1584,4.876547011,0.487654701,1
E01006787,53.73,1585,4.879625639,0.487962564,1
E01007017,53.72,1586,4.882704267,0.488270427,1
E01012420,53.71,1587,4.885782895,0.48857829,1
E01005061,53.71,1588,4.888861523,0.488886152,1
E01006881,53.7,1589,4.891940151,0.489194015,1
E01008735,53.7,1590,4.89501878,0.489501878,1
E01011916,53.7,1591,4.898097408,0.489809741,1
E01027334,53.69,1592,4.901176036,0.490117604,1
E01007085,53.68,1593,4.904254664,0.490425466,1
E01006715,53.67,1594,4.907333292,0.490733329,1
E01010966,53.67,1595,4.91041192,0.491041192,1
E01008083,53.66,1596,4.913490549,0.491349055,1
E01009572,53.66,1597,4.916569177,0.491656918,1
E01001840,53.66,1598,4.919647805,0.49196478,1
E01011348,53.66,1599,4.922726433,0.492272643,1
E01006603,53.64,1600,4.925805061,0.492580506,1
E01010521,53.63,1601,4.928883689,0.492888369,1
E01015260,53.63,1602,4.931962318,0.493196232,1
E01006514,53.62,1603,4.935040946,0.493504095,1
E01022905,53.62,1604,4.938119574,0.493811957,1
E01000602,53.6,1605,4.941198202,0.49411982,1
E01006463,53.59,1606,4.94427683,0.494427683,1
E01014118,53.59,1607,4.947355458,0.494735546,1
E01022903,53.58,1608,4.950434087,0.495043409,1
E01003577,53.58,1609,4.953512715,0.495351271,1
E01014108,53.58,1610,4.956591343,0.495659134,1
E01014490,53.58,1611,4.959669971,0.495966997,1
E01006770,53.56,1612,4.962748599,0.49627486,1
E01004304,53.56,1613,4.965827227,0.496582723,1
E01004251,53.56,1614,4.968905856,0.496890586,1
E01009062,53.55,1615,4.971984484,0.497198448,1
E01012312,53.55,1616,4.975063112,0.497506311,1
E01005063,53.54,1617,4.97814174,0.497814174,1
E01009341,53.54,1618,4.981220368,0.498122037,1
E01010052,53.53,1619,4.984298996,0.4984299,1
E01020844,53.51,1620,4.987377625,0.498737762,1
E01009963,53.51,1621,4.990456253,0.499045625,1
E01008730,53.51,1622,4.993534881,0.499353488,1
E01012847,53.51,1623,4.996613509,0.499661351,1
E01012077,53.51,1624,4.999692137,0.499969214,1
E01007738,53.48,1625,5.002770765,0.500277077,1
E01008119,53.48,1626,5.005849394,0.500584939,1
E01001748,53.47,1627,5.008928022,0.500892802,1
E01020885,53.46,1628,5.01200665,0.501200665,1
E01001594,53.46,1629,5.015085278,0.501508528,1
E01008600,53.46,1630,5.018163906,0.501816391,1
E01006731,53.45,1631,5.021242534,0.502124253,1
E01027974,53.42,1632,5.024321162,0.502432116,1
E01009299,53.42,1633,5.027399791,0.502739979,1
E01013218,53.41,1634,5.030478419,0.503047842,1
E01014582,53.41,1635,5.033557047,0.503355705,1
E01005186,53.4,1636,5.036635675,0.503663568,1
E01009307,53.4,1637,5.039714303,0.50397143,1
E01012533,53.4,1638,5.042792931,0.504279293,1
E01014249,53.39,1639,5.04587156,0.504587156,1
E01001430,53.39,1640,5.048950188,0.504895019,1
E01012780,53.39,1641,5.052028816,0.505202882,1
E01012805,53.36,1642,5.055107444,0.505510744,1
E01018108,53.36,1643,5.058186072,0.505818607,1
E01014263,53.35,1644,5.0612647,0.50612647,1
E01012908,53.35,1645,5.064343329,0.506434333,1
E01011989,53.34,1646,5.067421957,0.506742196,1
E01004456,53.34,1647,5.070500585,0.507050058,1
E01009056,53.31,1648,5.073579213,0.507357921,1
E01008902,53.3,1649,5.076657841,0.507665784,1
E01001821,53.3,1650,5.079736469,0.507973647,1
E01012039,53.29,1651,5.082815098,0.50828151,1
E01006546,53.28,1652,5.085893726,0.508589373,1
E01004242,53.28,1653,5.088972354,0.508897235,1
E01014657,53.27,1654,5.092050982,0.509205098,1
E01007332,53.27,1655,5.09512961,0.509512961,1
E01012894,53.26,1656,5.098208238,0.509820824,1
E01006705,53.26,1657,5.101286867,0.510128687,1
E01003192,53.26,1658,5.104365495,0.510436549,1
E01012422,53.25,1659,5.107444123,0.510744412,1
E01002094,53.25,1660,5.110522751,0.511052275,1
E01005328,53.22,1661,5.113601379,0.511360138,1
E01006709,53.21,1662,5.116680007,0.511668001,1
E01013864,53.21,1663,5.119758636,0.511975864,1
E01012438,53.19,1664,5.122837264,0.512283726,1
E01003045,53.18,1665,5.125915892,0.512591589,1
E01005689,53.17,1666,5.12899452,0.512899452,1
E01007120,53.17,1667,5.132073148,0.513207315,1
E01013940,53.15,1668,5.135151776,0.513515178,1
E01027542,53.14,1669,5.138230405,0.51382304,1
E01016864,53.13,1670,5.141309033,0.514130903,1
E01007051,53.13,1671,5.144387661,0.514438766,1
E01002694,53.13,1672,5.147466289,0.514746629,1
E01005119,53.12,1673,5.150544917,0.515054492,1
E01015196,53.12,1674,5.153623545,0.515362355,1
E01009019,53.1,1675,5.156702174,0.515670217,1
E01007215,53.1,1676,5.159780802,0.51597808,1
E01001427,53.1,1677,5.16285943,0.516285943,1
E01008007,53.1,1678,5.165938058,0.516593806,1
E01024683,53.08,1679,5.169016686,0.516901669,1
E01009390,53.08,1680,5.172095314,0.517209531,1
E01009398,53.07,1681,5.175173942,0.517517394,1
E01012453,53.07,1682,5.178252571,0.517825257,1
E01001850,53.07,1683,5.181331199,0.51813312,1
E01003052,53.04,1684,5.184409827,0.518440983,1
E01002855,53.02,1685,5.187488455,0.518748846,1
E01013602,53.02,1686,5.190567083,0.519056708,1
E01012809,53.01,1687,5.193645711,0.519364571,1
E01001784,53.01,1688,5.19672434,0.519672434,1
E01031116,52.99,1689,5.199802968,0.519980297,1
E01011623,52.98,1690,5.202881596,0.52028816,1
E01012430,52.98,1691,5.205960224,0.520596022,1
E01009094,52.97,1692,5.209038852,0.520903885,1
E01025592,52.95,1693,5.21211748,0.521211748,1
E01005732,52.95,1694,5.215196109,0.521519611,1
E01007320,52.95,1695,5.218274737,0.521827474,1
E01006215,52.95,1696,5.221353365,0.522135336,1
E01007916,52.94,1697,5.224431993,0.522443199,1
E01006821,52.94,1698,5.227510621,0.522751062,1
E01003619,52.94,1699,5.230589249,0.523058925,1
E01008962,52.93,1700,5.233667878,0.523366788,1
E01013661,52.93,1701,5.236746506,0.523674651,1
E01004341,52.93,1702,5.239825134,0.523982513,1
E01010631,52.91,1703,5.242903762,0.524290376,1
E01010084,52.91,1704,5.24598239,0.524598239,1
E01008807,52.9,1705,5.249061018,0.524906102,1
E01012341,52.9,1706,5.252139647,0.525213965,1
E01005497,52.87,1707,5.255218275,0.525521827,1
E01001667,52.87,1708,5.258296903,0.52582969,1
E01003512,52.86,1709,5.261375531,0.526137553,1
E01012391,52.86,1710,5.264454159,0.526445416,1
E01006569,52.86,1711,5.267532787,0.526753279,1
E01009024,52.86,1712,5.270611416,0.527061142,1
E01016964,52.85,1713,5.273690044,0.527369004,1
E01013652,52.84,1714,5.276768672,0.527676867,1
E01021970,52.83,1715,5.2798473,0.52798473,1
E01004285,52.82,1716,5.282925928,0.528292593,1
E01008059,52.82,1717,5.286004556,0.528600456,1
E01006820,52.82,1718,5.289083185,0.528908318,1
E01014238,52.81,1719,5.292161813,0.529216181,1
E01007295,52.81,1720,5.295240441,0.529524044,1
E01020554,52.8,1721,5.298319069,0.529831907,1
E01021271,52.8,1722,5.301397697,0.53013977,1
E01029986,52.79,1723,5.304476325,0.530447633,1
E01012578,52.78,1724,5.307554954,0.530755495,1
E01005386,52.78,1725,5.310633582,0.531063358,1
E01001340,52.78,1726,5.31371221,0.531371221,1
E01008332,52.77,1727,5.316790838,0.531679084,1
E01020873,52.75,1728,5.319869466,0.531986947,1
E01005109,52.75,1729,5.322948094,0.532294809,1
E01027168,52.75,1730,5.326026722,0.532602672,1
E01012841,52.74,1731,5.329105351,0.532910535,1
E01013653,52.72,1732,5.332183979,0.533218398,1
E01020749,52.72,1733,5.335262607,0.533526261,1
E01003245,52.71,1734,5.338341235,0.533834124,1
E01011317,52.71,1735,5.341419863,0.534141986,1
E01005287,52.7,1736,5.344498491,0.534449849,1
E01006738,52.7,1737,5.34757712,0.534757712,1
E01013535,52.7,1738,5.350655748,0.535065575,1
E01020736,52.69,1739,5.353734376,0.535373438,1
E01024856,52.69,1740,5.356813004,0.5356813,1
E01009060,52.68,1741,5.359891632,0.535989163,1
E01005950,52.67,1742,5.36297026,0.536297026,1
E01009137,52.65,1743,5.366048889,0.536604889,1
E01004723,52.64,1744,5.369127517,0.536912752,1
E01009155,52.64,1745,5.372206145,0.537220614,1
E01020995,52.63,1746,5.375284773,0.537528477,1
E01005707,52.62,1747,5.378363401,0.53783634,1
E01010700,52.62,1748,5.381442029,0.538144203,1
E01014358,52.61,1749,5.384520658,0.538452066,1
E01006762,52.61,1750,5.387599286,0.538759929,1
E01003489,52.61,1751,5.390677914,0.539067791,1
E01005698,52.61,1752,5.393756542,0.539375654,1
E01012271,52.61,1753,5.39683517,0.539683517,1
E01006737,52.6,1754,5.399913798,0.53999138,1
E01013296,52.6,1755,5.402992427,0.540299243,1
E01014231,52.59,1756,5.406071055,0.540607105,1
E01001696,52.59,1757,5.409149683,0.540914968,1
E01012649,52.58,1758,5.412228311,0.541222831,1
E01007945,52.58,1759,5.415306939,0.541530694,1
E01001698,52.57,1760,5.418385567,0.541838557,1
E01011347,52.57,1761,5.421464196,0.54214642,1
E01007318,52.55,1762,5.424542824,0.542454282,1
E01007775,52.55,1763,5.427621452,0.542762145,1
E01031427,52.55,1764,5.43070008,0.543070008,1
E01001634,52.54,1765,5.433778708,0.543377871,1
E01015729,52.54,1766,5.436857336,0.543685734,1
E01013821,52.54,1767,5.439935965,0.543993596,1
E01010462,52.53,1768,5.443014593,0.544301459,1
E01005313,52.53,1769,5.446093221,0.544609322,1
E01011223,52.53,1770,5.449171849,0.544917185,1
E01010655,52.52,1771,5.452250477,0.545225048,1
E01014237,52.52,1772,5.455329105,0.545532911,1
E01000030,52.51,1773,5.458407734,0.545840773,1
E01018875,52.51,1774,5.461486362,0.546148636,1
E01005183,52.51,1775,5.46456499,0.546456499,1
E01012650,52.51,1776,5.467643618,0.546764362,1
E01012600,52.5,1777,5.470722246,0.547072225,1
E01007668,52.49,1778,5.473800874,0.547380087,1
E01013199,52.47,1779,5.476879502,0.54768795,1
E01007472,52.47,1780,5.479958131,0.547995813,1
E01012571,52.46,1781,5.483036759,0.548303676,1
E01007837,52.46,1782,5.486115387,0.548611539,1
E01006112,52.45,1783,5.489194015,0.548919402,1
E01004828,52.45,1784,5.492272643,0.549227264,1
E01028068,52.45,1785,5.495351271,0.549535127,1
E01002095,52.43,1786,5.4984299,0.54984299,1
E01012094,52.4,1787,5.501508528,0.550150853,1
E01006168,52.4,1788,5.504587156,0.550458716,1
E01013201,52.39,1789,5.507665784,0.550766578,1
E01009353,52.39,1790,5.510744412,0.551074441,1
E01012836,52.37,1791,5.51382304,0.551382304,1
E01008302,52.37,1792,5.516901669,0.551690167,1
E01010782,52.37,1793,5.519980297,0.55199803,1
E01032278,52.37,1794,5.523058925,0.552305892,1
E01007474,52.37,1795,5.526137553,0.552613755,1
E01007304,52.37,1796,5.529216181,0.552921618,1
E01007511,52.36,1797,5.532294809,0.553229481,1
E01010272,52.36,1798,5.535373438,0.553537344,1
E01005475,52.35,1799,5.538452066,0.553845207,1
E01013330,52.35,1800,5.541530694,0.554153069,1
E01005595,52.33,1801,5.544609322,0.554460932,1
E01005319,52.33,1802,5.54768795,0.554768795,1
E01006844,52.32,1803,5.550766578,0.555076658,1
E01008022,52.32,1804,5.553845207,0.555384521,1
E01002072,52.3,1805,5.556923835,0.555692383,1
E01024613,52.3,1806,5.560002463,0.556000246,1
E01014727,52.28,1807,5.563081091,0.556308109,1
E01004850,52.28,1808,5.566159719,0.556615972,1
E01011332,52.27,1809,5.569238347,0.556923835,1
E01014212,52.26,1810,5.572316976,0.557231698,1
E01025382,52.24,1811,5.575395604,0.55753956,1
E01015145,52.24,1812,5.578474232,0.557847423,1
E01001558,52.23,1813,5.58155286,0.558155286,1
E01025250,52.23,1814,5.584631488,0.558463149,1
E01009274,52.23,1815,5.587710116,0.558771012,1
E01011433,52.22,1816,5.590788745,0.559078874,1
E01012286,52.22,1817,5.593867373,0.559386737,1
E01016006,52.22,1818,5.596946001,0.5596946,1
E01005461,52.21,1819,5.600024629,0.560002463,1
E01003504,52.2,1820,5.603103257,0.560310326,1
E01027083,52.19,1821,5.606181885,0.560618189,1
E01004431,52.19,1822,5.609260514,0.560926051,1
E01004702,52.18,1823,5.612339142,0.561233914,1
E01009659,52.18,1824,5.61541777,0.561541777,1
E01005290,52.18,1825,5.618496398,0.56184964,1
E01013825,52.18,1826,5.621575026,0.562157503,1
E01007209,52.17,1827,5.624653654,0.562465365,1
E01008979,52.16,1828,5.627732282,0.562773228,1
E01005564,52.15,1829,5.630810911,0.563081091,1
E01010831,52.15,1830,5.633889539,0.563388954,1
E01009053,52.15,1831,5.636968167,0.563696817,1
E01006109,52.14,1832,5.640046795,0.56400468,1
E01022933,52.14,1833,5.643125423,0.564312542,1
E01007004,52.12,1834,5.646204051,0.564620405,1
E01027545,52.12,1835,5.64928268,0.564928268,1
E01009097,52.12,1836,5.652361308,0.565236131,1
E01019507,52.11,1837,5.655439936,0.565543994,1
E01010490,52.11,1838,5.658518564,0.565851856,1
E01026623,52.11,1839,5.661597192,0.566159719,1
E01010621,52.09,1840,5.66467582,0.566467582,1
E01004869,52.06,1841,5.667754449,0.566775445,1
E01019729,52.06,1842,5.670833077,0.567083308,1
E01009396,52.05,1843,5.673911705,0.56739117,1
E01010111,52.03,1844,5.676990333,0.567699033,1
E01012680,52.03,1845,5.680068961,0.568006896,1
E01009513,52.03,1846,5.683147589,0.568314759,1
E01011475,52.03,1847,5.686226218,0.568622622,1
E01014659,52.03,1848,5.689304846,0.568930485,1
E01007119,52.03,1849,5.692383474,0.569238347,1
E01001721,52.02,1850,5.695462102,0.56954621,1
E01006707,52.02,1851,5.69854073,0.569854073,1
E01012198,52.01,1852,5.701619358,0.570161936,1
E01004005,52.01,1853,5.704697987,0.570469799,1
E01028301,51.99,1854,5.707776615,0.570777661,1
E01008908,51.99,1855,5.710855243,0.571085524,1
E01006964,51.99,1856,5.713933871,0.571393387,1
E01002751,51.97,1857,5.717012499,0.57170125,1
E01012520,51.95,1858,5.720091127,0.572009113,1
E01012778,51.95,1859,5.723169756,0.572316976,1
E01012733,51.94,1860,5.726248384,0.572624838,1
E01007760,51.92,1861,5.729327012,0.572932701,1
E01013880,51.91,1862,5.73240564,0.573240564,1
E01001732,51.89,1863,5.735484268,0.573548427,1
E01001848,51.88,1864,5.738562896,0.57385629,1
E01005110,51.88,1865,5.741641525,0.574164152,1
E01016743,51.88,1866,5.744720153,0.574472015,1
E01009346,51.86,1867,5.747798781,0.574779878,1
E01025224,51.85,1868,5.750877409,0.575087741,1
E01016032,51.84,1869,5.753956037,0.575395604,1
E01003634,51.82,1870,5.757034665,0.575703467,1
E01009567,51.81,1871,5.760113294,0.576011329,1
E01011326,51.8,1872,5.763191922,0.576319192,1
E01009573,51.77,1873,5.76627055,0.576627055,1
E01008791,51.76,1874,5.769349178,0.576934918,1
E01011134,51.75,1875,5.772427806,0.577242781,1
E01010452,51.75,1876,5.775506434,0.577550643,1
E01009498,51.75,1877,5.778585062,0.577858506,1
E01002054,51.73,1878,5.781663691,0.578166369,1
E01010723,51.73,1879,5.784742319,0.578474232,1
E01010294,51.73,1880,5.787820947,0.578782095,1
E01007377,51.72,1881,5.790899575,0.579089958,1
E01003576,51.72,1882,5.793978203,0.57939782,1
E01004241,51.71,1883,5.797056831,0.579705683,1
E01019728,51.71,1884,5.80013546,0.580013546,1
E01012104,51.71,1885,5.803214088,0.580321409,1
E01007655,51.71,1886,5.806292716,0.580629272,1
E01009640,51.71,1887,5.809371344,0.580937134,1
E01018311,51.71,1888,5.812449972,0.581244997,1
E01013871,51.7,1889,5.8155286,0.58155286,1
E01003591,51.7,1890,5.818607229,0.581860723,1
E01000552,51.69,1891,5.821685857,0.582168586,1
E01005121,51.69,1892,5.824764485,0.582476448,1
E01008593,51.69,1893,5.827843113,0.582784311,1
E01010067,51.68,1894,5.830921741,0.583092174,1
E01009709,51.68,1895,5.834000369,0.583400037,1
E01010367,51.67,1896,5.837078998,0.5837079,1
E01004464,51.66,1897,5.840157626,0.584015763,1
E01010065,51.65,1898,5.843236254,0.584323625,1
E01015047,51.65,1899,5.846314882,0.584631488,1
E01024682,51.65,1900,5.84939351,0.584939351,1
E01011621,51.64,1901,5.852472138,0.585247214,1
E01008669,51.63,1902,5.855550767,0.585555077,1
E01009399,51.63,1903,5.858629395,0.585862939,1
E01008101,51.63,1904,5.861708023,0.586170802,1
E01025046,51.63,1905,5.864786651,0.586478665,1
E01008972,51.62,1906,5.867865279,0.586786528,1
E01027392,51.62,1907,5.870943907,0.587094391,1
E01013723,51.61,1908,5.874022536,0.587402254,1
E01008743,51.61,1909,5.877101164,0.587710116,1
E01010944,51.6,1910,5.880179792,0.588017979,1
E01001710,51.6,1911,5.88325842,0.588325842,1
E01008377,51.6,1912,5.886337048,0.588633705,1
E01000524,51.59,1913,5.889415676,0.588941568,1
E01005250,51.58,1914,5.892494305,0.58924943,1
E01010872,51.58,1915,5.895572933,0.589557293,1
E01009386,51.57,1916,5.898651561,0.589865156,1
E01009632,51.56,1917,5.901730189,0.590173019,1
E01012888,51.56,1918,5.904808817,0.590480882,1
E01000526,51.56,1919,5.907887445,0.590788745,1
E01015307,51.56,1920,5.910966074,0.591096607,1
E01009962,51.56,1921,5.914044702,0.59140447,1
E01029959,51.55,1922,5.91712333,0.591712333,1
E01004335,51.55,1923,5.920201958,0.592020196,1
E01025528,51.53,1924,5.923280586,0.592328059,1
E01012900,51.53,1925,5.926359214,0.592635921,1
E01007508,51.53,1926,5.929437842,0.592943784,1
E01026965,51.53,1927,5.932516471,0.593251647,1
E01027426,51.52,1928,5.935595099,0.59355951,1
E01011992,51.52,1929,5.938673727,0.593867373,1
E01001554,51.51,1930,5.941752355,0.594175236,1
E01020015,51.5,1931,5.944830983,0.594483098,1
E01007574,51.49,1932,5.947909611,0.594790961,1
E01004847,51.49,1933,5.95098824,0.595098824,1
E01004298,51.49,1934,5.954066868,0.595406687,1
E01013300,51.48,1935,5.957145496,0.59571455,1
E01010755,51.47,1936,5.960224124,0.596022412,1
E01009081,51.47,1937,5.963302752,0.596330275,1
E01025582,51.47,1938,5.96638138,0.596638138,1
E01012840,51.46,1939,5.969460009,0.596946001,1
E01009026,51.45,1940,5.972538637,0.597253864,1
E01010484,51.43,1941,5.975617265,0.597561726,1
E01026666,51.41,1942,5.978695893,0.597869589,1
E01013954,51.41,1943,5.981774521,0.598177452,1
E01029566,51.4,1944,5.984853149,0.598485315,1
E01022026,51.39,1945,5.987931778,0.598793178,1
E01011138,51.39,1946,5.991010406,0.599101041,1
E01013600,51.36,1947,5.994089034,0.599408903,1
E01007529,51.34,1948,5.997167662,0.599716766,1
E01011292,51.33,1949,6.00024629,0.600024629,1
E01009892,51.33,1950,6.003324918,0.600332492,1
E01008094,51.31,1951,6.006403547,0.600640355,1
E01027127,51.31,1952,6.009482175,0.600948217,1
E01007257,51.31,1953,6.012560803,0.60125608,1
E01011497,51.3,1954,6.015639431,0.601563943,1
E01009222,51.29,1955,6.018718059,0.601871806,1
E01013591,51.29,1956,6.021796687,0.602179669,1
E01009486,51.28,1957,6.024875316,0.602487532,1
E01002093,51.27,1958,6.027953944,0.602795394,1
E01000061,51.26,1959,6.031032572,0.603103257,1
E01014246,51.26,1960,6.0341112,0.60341112,1
E01007338,51.24,1961,6.037189828,0.603718983,1
E01010441,51.23,1962,6.040268456,0.604026846,1
E01008008,51.23,1963,6.043347085,0.604334708,1
E01009154,51.23,1964,6.046425713,0.604642571,1
E01010802,51.23,1965,6.049504341,0.604950434,1
E01001057,51.23,1966,6.052582969,0.605258297,1
E01019444,51.22,1967,6.055661597,0.60556616,1
E01015290,51.21,1968,6.058740225,0.605874023,1
E01003021,51.2,1969,6.061818854,0.606181885,1
E01000891,51.2,1970,6.064897482,0.606489748,1
E01017477,51.2,1971,6.06797611,0.606797611,1
E01001206,51.19,1972,6.071054738,0.607105474,1
E01006957,51.18,1973,6.074133366,0.607413337,1
E01000096,51.18,1974,6.077211994,0.607721199,1
E01009501,51.18,1975,6.080290622,0.608029062,1
E01026699,51.15,1976,6.083369251,0.608336925,1
E01015647,51.15,1977,6.086447879,0.608644788,1
E01016885,51.14,1978,6.089526507,0.608952651,1
E01003557,51.13,1979,6.092605135,0.609260514,1
E01010316,51.13,1980,6.095683763,0.609568376,1
E01001734,51.13,1981,6.098762391,0.609876239,1
E01007453,51.12,1982,6.10184102,0.610184102,1
E01010736,51.12,1983,6.104919648,0.610491965,1
E01002773,51.12,1984,6.107998276,0.610799828,1
E01012629,51.12,1985,6.111076904,0.61110769,1
E01025494,51.12,1986,6.114155532,0.611415553,1
E01005429,51.11,1987,6.11723416,0.611723416,1
E01012917,51.11,1988,6.120312789,0.612031279,1
E01025220,51.1,1989,6.123391417,0.612339142,1
E01022152,51.1,1990,6.126470045,0.612647004,1
E01013819,51.09,1991,6.129548673,0.612954867,1
E01011910,51.09,1992,6.132627301,0.61326273,1
E01002069,51.09,1993,6.135705929,0.613570593,1
E01013728,51.07,1994,6.138784558,0.613878456,1
E01006025,51.07,1995,6.141863186,0.614186319,1
E01011952,51.06,1996,6.144941814,0.614494181,1
E01026069,51.06,1997,6.148020442,0.614802044,1
E01009083,51.05,1998,6.15109907,0.615109907,1
E01001979,51.05,1999,6.154177698,0.61541777,1
E01030279,51.04,2000,6.157256327,0.615725633,1
E01009507,51.04,2001,6.160334955,0.616033495,1
E01007090,51.02,2002,6.163413583,0.616341358,1
E01008929,51.01,2003,6.166492211,0.616649221,1
